"Theta [deg]","dB(GainTotal) [] - Freq='0.1375GHz' Phi='0deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='5deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='10deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='15deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='20deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='25deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='30deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='35deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='40deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='45deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='50deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='55deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='60deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='65deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='70deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='75deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='80deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='85deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='90deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='95deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='100deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='105deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='110deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='115deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='120deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='125deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='130deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='135deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='140deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='145deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='150deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='155deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='160deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='165deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='170deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='175deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='180deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='185deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='190deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='195deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='200deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='205deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='210deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='215deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='220deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='225deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='230deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='235deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='240deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='245deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='250deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='255deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='260deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='265deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='270deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='275deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='280deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='285deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='290deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='295deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='300deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='305deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='310deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='315deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='320deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='325deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='330deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='335deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='340deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='345deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='350deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='355deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='360deg'"
143,-5.89322311299424,-5.97847019435193,-6.04530562509402,-6.05852487306813,-5.99363627525663,-5.94513194435261,-6.07233413396714,-6.37864846410165,-6.64541203280036,-6.71235549087995,-6.71330846070129,-6.82508371153311,-6.95121605747879,-6.88072093753109,-6.64882974775058,-6.50444706578934,-6.56476679912938,-6.71703792820394,-6.83274292049636,-6.90694640282639,-6.98985306903872,-7.06451325181488,-7.03448986907248,-6.84193764554146,-6.57627798107673,-6.40094539162538,-6.38286430714853,-6.45634379293801,-6.51297336017855,-6.46585960237859,-6.27995046953837,-6.03036441155452,-5.860551187461,-5.80520636261539,-5.75418882199075,-5.65355091304481,-5.6113428940712,-5.72821312486126,-5.9487590568987,-6.13023340436046,-6.21441634552911,-6.26907893586919,-6.36847625213035,-6.49341776879492,-6.54390643160435,-6.46787040797977,-6.35858390266564,-6.36283141701037,-6.49968373397894,-6.62123239847888,-6.60775174893742,-6.50353598271234,-6.40454415345034,-6.3579414016682,-6.37145661169626,-6.43644077071987,-6.52909587371971,-6.60473497795745,-6.64763487151456,-6.64370591576233,-6.5479239311385,-6.3633627970165,-6.17228389958951,-6.04634199377143,-5.96954264406381,-5.90190718636256,-5.85294288566418,-5.83701598641644,-5.81728856623835,-5.77500743055699,-5.76139315185428,-5.80972678173686,-5.89322311299424
144,-6.80259524034229,-6.87360754399277,-6.91570511747121,-6.90690507477251,-6.81835187349057,-6.72720233205566,-6.78320856748998,-6.99913664198949,-7.18349199785619,-7.19031916043399,-7.12851871888955,-7.1528532092295,-7.19131168132795,-7.06833104061091,-6.80509238749676,-6.6113839686489,-6.60235492604467,-6.69756882262809,-6.78961718516739,-6.86946156868102,-6.97439366640905,-7.08046479040127,-7.09522200779621,-6.96748116298906,-6.78051727915898,-6.68619234451623,-6.75303162020817,-6.91981458412067,-7.06484232617861,-7.08507511215011,-6.95375889680222,-6.75991427552025,-6.63633169322511,-6.59653806145889,-6.52915560930438,-6.40375858431124,-6.35031663775642,-6.47000893483108,-6.68789007650817,-6.84121612836296,-6.87688395731067,-6.87987602727288,-6.92700947027429,-6.98862873643234,-6.96377682284865,-6.82009863093237,-6.65645927264164,-6.59729456720293,-6.65132788355628,-6.69348650028808,-6.62930112875814,-6.50021625786652,-6.39148971643387,-6.35063308097418,-6.38215069638211,-6.46425685891398,-6.56717966204534,-6.65712496914275,-6.72394574913258,-6.75320329250706,-6.7078715960465,-6.59602144055679,-6.49350834138176,-6.46563970708896,-6.49326288950418,-6.52066229029366,-6.53670267081681,-6.55704612979425,-6.56734325097361,-6.56865964015126,-6.61064229659906,-6.70444585844872,-6.80259524034229
145,-7.99760400847133,-8.04793305672356,-8.05497971921132,-8.01227488843445,-7.88648372057061,-7.73567027273093,-7.69842571287284,-7.7978825614585,-7.87309517836227,-7.7970218117373,-7.65798528761259,-7.59058815176319,-7.5444109945047,-7.37374568761153,-7.08485212181774,-6.84939811139092,-6.77723710828777,-6.81538568237939,-6.87694999876121,-6.95210431591427,-7.06949231771046,-7.20274747858452,-7.2652527460346,-7.20905378960748,-7.10796828461533,-7.10220845035863,-7.26196277355263,-7.53163768969139,-7.7800700339252,-7.88954090564945,-7.83713919998339,-7.72035472623132,-7.6606620524048,-7.6509773000769,-7.57529275742033,-7.42301361843926,-7.34682507930817,-7.45066824452009,-7.64340862617817,-7.75137941359159,-7.73284466231733,-7.68231165921528,-7.66882518041024,-7.65153482839024,-7.5364550545273,-7.31711264315971,-7.09499180036657,-6.96703674973988,-6.93194415862843,-6.89116525976884,-6.77668780982144,-6.62712017286872,-6.51566296229766,-6.48528854415361,-6.53462608644616,-6.63091164128594,-6.73973438035083,-6.83690050276689,-6.9204435374343,-6.98147999164643,-6.99332882699532,-6.9662537675095,-6.96554204740592,-7.04922774760032,-7.1991401082097,-7.34708504695689,-7.4550778748414,-7.53120346950715,-7.5821318698281,-7.63333610421239,-7.73790813121255,-7.88397996835614,-7.99760400847133
146,-9.45593412366208,-9.47257679668483,-9.4258710944024,-9.32968816579776,-9.14758860650314,-8.9162219610607,-8.76026314658879,-8.71485771098872,-8.6547351357598,-8.47673928899774,-8.25201152778359,-8.0953022903336,-7.97339647510509,-7.76477920043661,-7.4603011063283,-7.19438449126275,-7.06830013363953,-7.05184535772501,-7.07804799329883,-7.13978055471391,-7.26124942565187,-7.41672493639254,-7.52582356374034,-7.54163839206655,-7.52729191618579,-7.61175550248396,-7.86707214841334,-8.24512952084461,-8.61006217047931,-8.83179407755957,-8.88670391487959,-8.87380090069949,-8.90109751539109,-8.94160629135473,-8.87088604419445,-8.69213375756742,-8.57985406269644,-8.64280598341986,-8.77911255370566,-8.81822543308694,-8.73831604844166,-8.63334529007813,-8.55169510505904,-8.44008877512435,-8.22094762462629,-7.92069510215115,-7.64017395486958,-7.44326950656421,-7.31818405284749,-7.19537660372936,-7.03362955607196,-6.86862431147869,-6.76035497338929,-6.74324881109739,-6.80818777531349,-6.91391564737727,-7.02321767850422,-7.1204408105307,-7.21349764700718,-7.3036258087871,-7.37605496950918,-7.44077046381862,-7.54932969283119,-7.75254039536438,-8.0391944973795,-8.33527968325537,-8.57032324914545,-8.73087278448123,-8.83888427532923,-8.94871408035323,-9.12372726471422,-9.32882200971886,-9.45593412366208
147,-11.0935930559356,-11.0519892505757,-10.9198659293664,-10.7402573570917,-10.4789278178278,-10.1491501314339,-9.85599465048969,-9.64673038757518,-9.4366081446702,-9.15011381800795,-8.84343739509175,-8.61056067286041,-8.43005052868304,-8.19953668781863,-7.89497732566163,-7.61457224126324,-7.4475272411976,-7.38187675175496,-7.37027187052366,-7.41193573391524,-7.5303625483454,-7.70193569321924,-7.85177074280731,-7.93301688202619,-7.99864785929592,-8.16705194959576,-8.51183442682828,-8.99414894458786,-9.47942317096285,-9.83025073645409,-10.0191397551658,-10.1376749635772,-10.2761707696811,-10.3905962283009,-10.3460035837945,-10.1481911326753,-9.98649283641814,-9.97554881085988,-10.0132258745393,-9.95408540209107,-9.80644432373783,-9.65046267126145,-9.49832898951883,-9.282541452813,-8.95228924564141,-8.57332359253096,-8.24241954571832,-7.98552118814756,-7.77877909659139,-7.58185585684426,-7.37961212713434,-7.20502631020603,-7.10427181355399,-7.10027663443831,-7.17540231768823,-7.28321508713789,-7.38631908149721,-7.47668838783745,-7.57255833344263,-7.68780576868873,-7.81952251780743,-7.97476291858844,-8.18917631511342,-8.50751699403067,-8.93346473510952,-9.39914826344628,-9.80058618464913,-10.0835884409876,-10.2710847849423,-10.448293134374,-10.6977082931844,-10.9630071871075,-11.0935930559356
148,-12.6900566422301,-12.5523160301292,-12.2931681935508,-11.9966770449142,-11.6419996232293,-11.218809533784,-10.8011319189564,-10.4415864385812,-10.0959489077398,-9.71758852994102,-9.35046534453301,-9.06777971299313,-8.85494924105288,-8.62512314854555,-8.34133586348684,-8.06713514924427,-7.87607797559321,-7.77001342349975,-7.72124695542064,-7.73882314216401,-7.84821941941718,-8.02793533441242,-8.20739240851211,-8.34023138088299,-8.47127348240279,-8.70868298517452,-9.12582519320621,-9.6932571395765,-10.2837518651747,-10.7609796243403,-11.0938779994567,-11.3568910487601,-11.6167691011152,-11.8212445125829,-11.8307800760792,-11.6353572793844,-11.4174605978551,-11.2955081568776,-11.1872408357061,-11.0027028195293,-10.7879601639975,-10.5941811750354,-10.382334160184,-10.0683097319225,-9.63617521399432,-9.19399686536371,-8.83221361337397,-8.5372321092291,-8.27049285629401,-8.01737976930886,-7.78669422226301,-7.60948217479888,-7.51829890473052,-7.52299884217263,-7.59826869241053,-7.69721225099912,-7.78597392222861,-7.86335013103661,-7.95660735078589,-8.09178077466466,-8.27523381121722,-8.50777588678605,-8.80805684997783,-9.21705724007518,-9.76146129472561,-10.3954632978011,-10.9907529874508,-11.4341284168505,-11.7231547557152,-11.9674948854434,-12.277493577687,-12.583437183219,-12.6900566422301
149,-13.8213609323407,-13.5584582232065,-13.1544883044308,-12.7374262501943,-12.3116107305216,-11.846860884311,-11.3719844826918,-10.9280394572095,-10.5023924374291,-10.0764808684855,-9.68807336193036,-9.39321767634088,-9.18142054561864,-8.97935880940309,-8.74043624662215,-8.49615659574727,-8.30125050099067,-8.16710960983191,-8.08563875789902,-8.07819183562046,-8.17331811272598,-8.35054645734471,-8.54294810752087,-8.70695873999742,-8.88237221724704,-9.16666709127526,-9.62883173773914,-10.2457021203021,-10.9008505341771,-11.4680274159951,-11.9160802086083,-12.2951390114915,-12.6443925516336,-12.921021404974,-13.0033718466283,-12.8475201522247,-12.5868325801739,-12.3334770520191,-12.0541832312489,-11.7418829413118,-11.4771747375774,-11.2723498346126,-11.0318098024077,-10.6527370242686,-10.1537439991266,-9.68108901713516,-9.3201454132753,-9.02322732318391,-8.73417794433572,-8.45549128855505,-8.21539576564914,-8.0440700753702,-7.96167000386793,-7.96530188547924,-8.02511154602849,-8.10025174560615,-8.1652419248338,-8.22489071669251,-8.31198907693056,-8.46038495778545,-8.68002435937432,-8.96163787807563,-9.30772450010705,-9.759160806216,-10.3702061670959,-11.1287394126041,-11.9006332907248,-12.5106398316074,-12.9007764028726,-13.1843293136058,-13.5008683821693,-13.7858279698941,-13.8213609323407
150,-14.0197959801744,-13.6636542672216,-13.1734853412846,-12.6981336095595,-12.2682498304441,-11.8454287704213,-11.4130498666078,-10.9839371705874,-10.5604205903913,-10.1480856192559,-9.7863671713918,-9.52106034099967,-9.34531920583652,-9.19815817743593,-9.02711858037255,-8.8357327388735,-8.65814083667197,-8.5113158286255,-8.40574164953481,-8.37546096133839,-8.45120943870404,-8.61209862327821,-8.79574628632233,-8.96566213186839,-9.16031136282653,-9.46510188684046,-9.93851175367365,-10.5572939205193,-11.2149561854063,-11.8001996411836,-12.2847175766695,-12.6940731114767,-13.0450272382533,-13.3241335236132,-13.4574902243519,-13.3706279246781,-13.1091284639626,-12.7581998652034,-12.3489418825189,-11.9559970935568,-11.6788388404736,-11.4974752037928,-11.2746035948807,-10.8904155923009,-10.3849032638243,-9.92870945471271,-9.60748072626919,-9.35414544285578,-9.09430221568844,-8.8336040086496,-8.61113524277793,-8.45641941050997,-8.37942219167245,-8.36737611139996,-8.39183435583949,-8.42592785685976,-8.45764564313367,-8.49665600466358,-8.57551989859792,-8.72770348280873,-8.958559228784,-9.2458915583,-9.58084294226072,-10.0099386411835,-10.6126174383146,-11.40684133002,-12.2664825661644,-12.9747837512416,-13.4120275595315,-13.6703287307842,-13.9060142505073,-14.0855813082629,-14.0197959801744
151,-13.1989187770916,-12.8369034466529,-12.3687991390576,-11.9299105273375,-11.5662999299802,-11.2456713879073,-10.925923870738,-10.5909511817491,-10.24222848888,-9.90001109307895,-9.60863736837885,-9.40962568783112,-9.30007635499424,-9.22977368967547,-9.14354574230326,-9.02250990310488,-8.88097413659525,-8.73823041547159,-8.62046354469936,-8.57185281063129,-8.62271488929818,-8.75090190570291,-8.90139226514742,-9.04993490016804,-9.23675579013944,-9.53337646456529,-9.98158374306806,-10.550957839698,-11.1415034040335,-11.6568548715579,-12.0730295869131,-12.4017893693927,-12.6557057055912,-12.8570547268003,-12.9835467665015,-12.9545066126209,-12.7385486596117,-12.3782930385421,-11.9443982091292,-11.5550346330754,-11.3110690564983,-11.1810460413106,-11.0171170654675,-10.6923899315794,-10.248211871326,-9.85782058392706,-9.61201908250941,-9.44487967505827,-9.26878742429897,-9.07686320394458,-8.90545684561411,-8.78080531412415,-8.70534970383619,-8.66216550294244,-8.63252522378615,-8.61098520287531,-8.60238558644953,-8.61933788086527,-8.68725488271313,-8.82908795644398,-9.03745715336566,-9.278183292535,-9.54124574363585,-9.88556338755438,-10.4060079178746,-11.1322201359834,-11.9456791880864,-12.6210901815288,-13.0112602652082,-13.1832336517277,-13.2894041736499,-13.3368408417116,-13.1989187770916
152,-11.6899547927489,-11.3901514621186,-11.0201152423732,-10.682509293891,-10.4236843154118,-10.2224520554628,-10.0328977975893,-9.82345096256316,-9.58888397517227,-9.35314756313544,-9.16209991868661,-9.05489912561549,-9.03208987081449,-9.05188726122504,-9.05836355852495,-9.01653302258151,-8.92430607463927,-8.80108032528472,-8.68391907266797,-8.62208519591039,-8.64229097358889,-8.72163559100472,-8.8162267593691,-8.91770225524133,-9.06910166747998,-9.32682561022858,-9.71260533596728,-10.1848569924815,-10.6481675651927,-11.0204829759674,-11.2857313370822,-11.4598784807373,-11.5701114182292,-11.6622777093652,-11.741206012008,-11.7367051484364,-11.5849150138446,-11.2931010874205,-10.9320177290141,-10.618676885123,-10.4424903820792,-10.3771781493989,-10.2921926972313,-10.0689797852358,-9.73668293221615,-9.44955060898826,-9.30222107031435,-9.24709358342394,-9.19465674854318,-9.11579978222248,-9.02864191583202,-8.94956543435756,-8.87544866802493,-8.79258808711784,-8.70012583783948,-8.61781772373076,-8.56706320743419,-8.56082806952944,-8.61157154075253,-8.72347304758882,-8.87224533744718,-9.01835964198303,-9.16340169415188,-9.38173753573117,-9.76980879384296,-10.3497984364201,-11.00748486016,-11.539444623498,-11.8153813416593,-11.8882868995791,-11.888041319265,-11.8455945155382,-11.6899547927489
153,-9.8771871125276,-9.66224996992366,-9.41282268141396,-9.19734008280427,-9.05179009561788,-8.96262765732985,-8.89090345161985,-8.80350296671112,-8.69128313076367,-8.57548837750267,-8.49815072976823,-8.4948319276985,-8.56799718742828,-8.68171650447997,-8.78030867410736,-8.81853973201276,-8.7826080299904,-8.69061534851645,-8.58476029806942,-8.51371063632126,-8.49837034115987,-8.51686533511222,-8.53918171649426,-8.57295210161893,-8.66281128893178,-8.85057386683908,-9.13942253599536,-9.47825970838272,-9.77830781514892,-9.97317562096637,-10.0592404225552,-10.0680018503263,-10.0450123813296,-10.0424497471464,-10.0700429111833,-10.0706565437352,-9.97878677608218,-9.78314072493191,-9.53600050907079,-9.33023354572178,-9.23662804847186,-9.238002244849,-9.2329663423219,-9.12312629798558,-8.92363619626119,-8.75759999438517,-8.71638472494483,-8.77693994222341,-8.86015216411539,-8.91627538152017,-8.93544312468799,-8.91638042477116,-8.85071017782028,-8.73375310941146,-8.58635884149992,-8.45131237868538,-8.36262553851922,-8.33124632071481,-8.35418931250902,-8.41412723645851,-8.47229589102916,-8.4940614132576,-8.50107194712134,-8.57901607479181,-8.81382850731115,-9.21212621426956,-9.66776893575587,-10.0172128192374,-10.16676201113,-10.1606086746154,-10.0981653204849,-10.0153858185445,-9.8771871125276
154,-8.0332436813827,-7.89857717688861,-7.7599923645949,-7.65856168173454,-7.61667456213,-7.62366697626612,-7.64947033475305,-7.66665284248923,-7.66652879063924,-7.66621358775381,-7.70082145250622,-7.80058599675432,-7.96812032315351,-8.17128494135342,-8.35534261532377,-8.46938881224751,-8.49192427800425,-8.43843236615137,-8.35091709532037,-8.27314528921196,-8.21985363156124,-8.17231806666733,-8.11470388226946,-8.06750418548772,-8.07498110198181,-8.16726153661906,-8.3348790711941,-8.52333188833784,-8.65455405347243,-8.67864015693773,-8.60471892781118,-8.47841824874043,-8.35604118215693,-8.28614566701697,-8.27526841304385,-8.27699310305078,-8.23419293254889,-8.12817725215973,-7.9921210584588,-7.89196143234096,-7.87905917201121,-7.94263301339924,-8.00934595532706,-8.00447691953488,-7.93380779189759,-7.88834726259454,-7.948741767389,-8.11230087497498,-8.31697074593169,-8.50179105293968,-8.63005319258365,-8.67942670568204,-8.63562392864384,-8.50409038561051,-8.32435623554472,-8.1549460499977,-8.03688178714794,-7.97780985940535,-7.96069741688509,-7.95032621981037,-7.90120157761618,-7.79217512251956,-7.66494141133216,-7.60804944218527,-7.69124556938648,-7.90821706488678,-8.16756256178164,-8.34828910418164,-8.39002984408746,-8.32821880730813,-8.23443828344467,-8.14098520021531,-8.0332436813827
155,-6.32919552350886,-6.26117046830521,-6.21251444298164,-6.20508337690733,-6.24925101487406,-6.33450459343954,-6.43803242680374,-6.53962630039373,-6.63335812724877,-6.73304560579054,-6.86657618799635,-7.05820166524644,-7.30946156322012,-7.59083682789712,-7.84941628803608,-8.03196687980729,-8.11185365210379,-8.10032906158523,-8.03502109385887,-7.95252489152028,-7.86247040990557,-7.75071625719648,-7.61366814340581,-7.48044766638734,-7.39394962598008,-7.37717981812883,-7.41545923256611,-7.45744293596281,-7.43818687800677,-7.32223828365641,-7.12737721713948,-6.90602533251824,-6.71698583039346,-6.60270095889005,-6.56642497501978,-6.57005330889536,-6.565459192719,-6.53141706603766,-6.48652612844443,-6.47496297756455,-6.53186795435588,-6.64979537592263,-6.77731546984745,-6.86079767915414,-6.9015455781601,-6.96396376169889,-7.11401343769329,-7.36082850171895,-7.65911525912597,-7.94633193978459,-8.16808153396807,-8.2846781755257,-8.27626210930552,-8.1550843350056,-7.97112530714912,-7.78926938208223,-7.6521476034611,-7.56391033388769,-7.49759664289458,-7.40773708124774,-7.25097022808697,-7.02293018047819,-6.779161523928,-6.60362967423098,-6.55040698135161,-6.60697938893638,-6.70025135910927,-6.74495879847538,-6.70376680542635,-6.60366835315651,-6.49516880576143,-6.40495206883204,-6.32919552350886
156,-4.86525079715247,-4.85019928891318,-4.87089359333121,-4.93638806157064,-5.04808374432387,-5.194713977811,-5.35857722654671,-5.52558832407691,-5.69286325190939,-5.87201838867636,-6.08487435505219,-6.35017504820979,-6.66796789250512,-7.01100052155128,-7.32934009477822,-7.57004508768697,-7.70300255965559,-7.73375149326423,-7.69264904280973,-7.60827981422778,-7.48652399685197,-7.3180843260211,-7.10862170186363,-6.89238387585776,-6.71125774672717,-6.58577852492698,-6.50209961598831,-6.41608121000742,-6.27550719057061,-6.055597191955,-5.77790080020266,-5.49522150255088,-5.26400862179504,-5.12127099449778,-5.06877706631113,-5.07506190814581,-5.09940094397732,-5.11986172508776,-5.1447436388047,-5.20237099879941,-5.3157783367192,-5.47909995052976,-5.65649858676114,-5.81062761619153,-5.94126171083362,-6.09306958948071,-6.31693105367118,-6.62606225078438,-6.98778703037603,-7.34380224374679,-7.63269145995809,-7.80556514793954,-7.83934866430845,-7.74862386332129,-7.5846394727644,-7.40997989999258,-7.26433191345777,-7.14861047725513,-7.0309144218893,-6.86372471180024,-6.61213821638862,-6.28687662690935,-5.94971753113555,-5.67610953057087,-5.50807183446375,-5.43273056132804,-5.39500243522026,-5.33628197570174,-5.23362344931362,-5.10709575383786,-4.9925612831307,-4.91150784399642,-4.86525079715247
157,-3.69622675670625,-3.72336103518722,-3.7971536530134,-3.91813566019406,-4.08143638767361,-4.27492819967137,-4.48425605650102,-4.69970385657469,-4.92075536489061,-5.15754601406998,-5.42729498629023,-5.7442781274529,-6.10723813665865,-6.49133803547478,-6.85086111831689,-7.13546236368258,-7.31319386529937,-7.38328614583685,-7.36723056221559,-7.28538057457541,-7.14062815892252,-6.92765263575719,-6.65827427708459,-6.36951600449087,-6.10320013141313,-5.88081258583763,-5.69282908779533,-5.50362766057624,-5.27178207851875,-4.97963482715386,-4.64906794928774,-4.32961665537133,-4.07331527516441,-3.91299214895005,-3.85037835562902,-3.85950996649429,-3.90552105557761,-3.96651980164984,-4.04361332789456,-4.15386113996747,-4.31164023634222,-4.51182637221267,-4.72921329963486,-4.93803147340744,-5.13771836780226,-5.35891030271876,-5.63897531699624,-5.99011591685652,-6.38754716499209,-6.77946205347868,-7.10564069021575,-7.31646069423264,-7.38935115376724,-7.33844638291864,-7.20958999703633,-7.05673549638419,-6.91300536788261,-6.77618118478719,-6.61364525673695,-6.38195097043737,-6.05712359351549,-5.6606200651921,-5.25440432068623,-4.90453503991085,-4.64508200975267,-4.46635779631663,-4.32899513450608,-4.1934525211034,-4.0457930785919,-3.90111362084741,-3.78547812268842,-3.71609592891588,-3.69622675670625
158,-2.85138503240298,-2.91308788060232,-3.02837845710462,-3.19187365033504,-3.39428262459307,-3.62263743210541,-3.86458928303389,-4.11317538005385,-4.36935007497221,-4.64213763457895,-4.9454294794775,-5.29019148494547,-5.67437531119539,-6.07593335224958,-6.45448422241413,-6.76437211415919,-6.97387948678533,-7.07667967498551,-7.08518399170664,-7.01158582795312,-6.85571635615978,-6.61449074546751,-6.30290669748222,-5.95898425994227,-5.62504210935937,-5.32526549061462,-5.05579003331192,-4.78926473763856,-4.49299315981132,-4.15400151521037,-3.79273074820971,-3.45393656067383,-3.18468801540032,-3.01465307466671,-2.94632830678298,-2.95842615634263,-3.02083265272982,-3.11210350967134,-3.22832582388322,-3.37851552782516,-3.5708550004162,-3.80049194367744,-4.0492424822189,-4.29907016292183,-4.54920299902555,-4.82020073816581,-5.13803325675225,-5.51120484788807,-5.91912506654999,-6.31683844027666,-6.65046478078617,-6.8761794411531,-6.97576320937302,-6.96252862457868,-6.87395788548068,-6.75200735304741,-6.62074103490865,-6.47448281782323,-6.28233076353819,-6.0077658149562,-5.63681823864086,-5.1967125308867,-4.74580306678954,-4.34160701641794,-4.01367408056856,-3.75722835028987,-3.54597884065834,-3.3541554049496,-3.17393294925496,-3.01727113828653,-2.90381423089869,-2.84736925532066,-2.85138503240298
159,-2.34787308660663,-2.43923535083198,-2.58824414516284,-2.78505746084079,-3.01699879971988,-3.27012775635096,-3.53303151757752,-3.80020244569121,-4.07328251880355,-4.36040365902923,-4.67317898991797,-5.02039955339543,-5.39993200090954,-5.79301227234107,-6.16551523395525,-6.47826227777642,-6.70210557160736,-6.82711632858436,-6.85777177962086,-6.79862085422188,-6.64587791588065,-6.39644289477834,-6.06545316317278,-5.68992826132607,-5.31223338110178,-4.95950202268209,-4.63359411986476,-4.31471356411541,-3.97738945327776,-3.61199336119586,-3.23691292178991,-2.89183086085708,-2.61898728320367,-2.44560003323475,-2.37528608250631,-2.39080966865933,-2.46607036400526,-2.58037138693801,-2.72633126361299,-2.9071474031083,-3.12644499027024,-3.37925293167921,-3.65177275690813,-3.93071592987982,-4.21466370355849,-4.51653817985701,-4.85282663589461,-5.22727505509695,-5.62122749532101,-5.99644188821376,-6.3083805132221,-6.52330554951194,-6.63045411197405,-6.64353769005458,-6.59186493477644,-6.50492358600135,-6.39668091396844,-6.25738579824119,-6.05821250715758,-5.76919608075391,-5.38313091758765,-4.92838926074566,-4.4576176670319,-4.0212414630003,-3.64682750931361,-3.3352348798356,-3.07107834975089,-2.8390421707676,-2.63605177976691,-2.47248534191686,-2.363908959564,-2.32147033225544,-2.34787308660663
